Date,Plant,Production for the Day,Accumulative Production
2025-11-02,SUL,0,0.0
2025-11-02,KABAD,0,0.0
2025-11-02,AMG,354,783.0
2025-11-02,MUTLAA,287,544.5
2025-11-02,M.A (C),445,922.5
2025-11-02,M.A (G),430,810.0
