Date,Plant,Production for the Day,Accumulative Production
2025-10-22,SUL,0.0,0.0
2025-10-22,KABAD,0.0,0.0
2025-10-22,AMG,245.5,8539.5
2025-10-22,MUTLAA,419.0,8747.0
2025-10-22,M.A (C),392.0,7376.0
2025-10-22,M.A (G),409.0,7673.0
