Date,Plant,Production for the Day,Accumulative Production
2026-05-11,SUL,0,0.000
2026-05-11,KABAD,0,0.000
2026-05-11,AMG,34,195.000
2026-05-11,MUTLAA,0,0.000
2026-05-11,M.A (C),29,121.000
2026-05-11,M.A (G),0,10.500
