Date,Plant,Production for the Day,Accumulative Production
2025-12-03,SUL,0.000," ,"
2025-12-03,KABAD,0.000,0
2025-12-03,AMG,426.000,990.5
2025-12-03,MUTLAA,622.000,1671
2025-12-03,M.A (C),467.000,1085.5
2025-12-03,M.A (G),364.500,1191.5
