Date,Plant,Production for the Day,Accumulative Production
2026-01-04,SUL,0.000," ,"
2026-01-04,KABAD,0.000,0
2026-01-04,AMG,496.000,966
2026-01-04,MUTLAA,696.000,1242.5
2026-01-04,M.A (C),413.500,952
2026-01-04,M.A (G),398.000,819
