Date,Plant,Production for the Day,Accumulative Production
2025-10-15,SUL,0.0,0.0
2025-10-15,KABAD,0.0,0.0
2025-10-15,AMG,500.0,6368.0
2025-10-15,MUTLAA,485.5,6132.0
2025-10-15,M.A (C),512.5,5001.0
2025-10-15,M.A (G),498.0,4953.5
