Date,Plant,Production for the Day,Accumulative Production
2025-12-27,SUL,0.000," ,"
2025-12-27,KABAD,0.000,176
2025-12-27,AMG,603.000,9192.5
2025-12-27,MUTLAA,386.500,9995
2025-12-27,M.A (C),296.500,8408
2025-12-27,M.A (G),397.000,7003.5
