Date,Plant,Production for the Day,Accumulative Production
2025-11-25,SUL,0.000," ,"
2025-11-25,KABAD,0.000,0
2025-11-25,AMG,320.000,8487.5
2025-11-25,MUTLAA,450.500,8548
2025-11-25,M.A (C),324.000,8510.5
2025-11-25,M.A (G),351.000,7061
