Date,Plant,Production for the Day,Accumulative Production
2026-01-14,SUL,0.000," ,"
2026-01-14,KABAD,,80
2026-01-14,AMG,373,3767
2026-01-14,MUTLAA,181.5,3790
2026-01-14,M.A (C),283.5,3637
2026-01-14,M.A (G),327.5,3446.5
