Date,Plant,Production for the Day,Accumulative Production
2026-02-05,SUL,0.000,0.000
2026-02-05,KABAD,0.000,282.000
2026-02-05,AMG,66.000,1255.500
2026-02-05,MUTLAA,0.000,1323.000
2026-02-05,M.A (C),67.500,835.500
2026-02-05,M.A (G),0.000,528.500
