Date,Plant,Production for the Day,Accumulative Production
2026-04-30,SUL,0.000,0.000
2026-04-30,KABAD,0.000,0.000
2026-04-30,AMG,2.500,1267.000
2026-04-30,MUTLAA,0.000,384.500
2026-04-30,M.A (C),0.000,1179.500
2026-04-30,M.A (G),20.500,256.500
