Date,Plant,Production for the Day,Accumulative Production
2026-02-16,SUL,0.000,0.000
2026-02-16,KABAD,0.000,282.000
2026-02-16,AMG,289.500,3130.500
2026-02-16,MUTLAA,58.000,3026.500
2026-02-16,M.A (C),157.500,2623.500
2026-02-16,M.A (G),96.000,2345.500
