Date,Plant,Production for the Day,Accumulative Production
2026-01-27,SUL,0.000," ,"
2026-01-27,KABAD,0.000,288
2026-01-27,AMG,554.500,7355.5
2026-01-27,MUTLAA,494.000,9126
2026-01-27,M.A (C),394.000,8026.5
2026-01-27,M.A (G),352.500,6978.5
