Date,Plant,Production for the Day,Accumulative Production
2025-10-18,SUL,0,0.0
2025-10-18,KABAD,0,0.0
2025-10-18,AMG,580,7407.0
2025-10-18,MUTLAA,570,7300.5
2025-10-18,M.A (C),353,6054.0
2025-10-18,M.A (G),438,5992.0
