Date,Plant,Production for the Day,Accumulative Production
2025-10-19,SUL,0.0,0.0
2025-10-19,KABAD,0.0,0.0
2025-10-19,AMG,335.5,7742.5
2025-10-19,MUTLAA,362.5,7663.0
2025-10-19,M.A (C),222.0,6276.0
2025-10-19,M.A (G),436.5,6428.5
