Date,Plant,Production for the Day,Accumulative Production
2026-01-06,SUL,0.000," ,"
2026-01-06,KABAD,0.000,0
2026-01-06,AMG,180.000,1275.5
2026-01-06,MUTLAA,0.000,1484.5
2026-01-06,M.A (C),111,1270.5
2026-01-06,M.A (G),249.500,1215
