Date,Plant,Production for the Day,Accumulative Production
2026-01-20,SUL,0.000," ,"
2026-01-20,KABAD,,80
2026-01-20,AMG,364.500,5204
2026-01-20,MUTLAA,810.000,5906.5
2026-01-20,M.A (C),664.500,5616.5
2026-01-20,M.A (G),338.000,5003.5
