Date,Plant,Production for the Day,Accumulative Production
2026-05-07,SUL,0,0.000
2026-05-07,KABAD,0,0.000
2026-05-07,AMG,18,49.000
2026-05-07,MUTLAA,0,0.000
2026-05-07,M.A (C),49,49.000
2026-05-07,M.A (G),0,10.500
