Date,Plant,Production for the Day,Accumulative Production
2026-05-06,SUL,0,0.000
2026-05-06,KABAD,0,0.000
2026-05-06,AMG,0,31.000
2026-05-06,MUTLAA,0,0.000
2026-05-06,M.A (C),0,0.000
2026-05-06,M.A (G),0,10.500
