Date,Plant,Production for the Day,Accumulative Production
2026-03-03,SUL,0.000,0.000
2026-03-03,KABAD,0.000,0.000
2026-03-03,AMG,41.000,320.000
2026-03-03,MUTLAA,98.500,308.000
2026-03-03,M.A (C),128.500,325.500
2026-03-03,M.A (G),108.000,276.000
