Date,Plant,Production for the Day,Accumulative Production
2026-04-29,SUL,0,0.000
2026-04-29,KABAD,0,0.000
2026-04-29,AMG,27,1264.500
2026-04-29,MUTLAA,0,384.500
2026-04-29,M.A (C),0,1179.500
2026-04-29,M.A (G),17,236.000
