Date,Plant,Production for the Day,Accumulative Production
2025-11-24,SUL,0.000," ,"
2025-11-24,KABAD,0.000,0
2025-11-24,AMG,382.500,8167.5
2025-11-24,MUTLAA,555.500,8097.5
2025-11-24,M.A (C),322.500,8186.5
2025-11-24,M.A (G),253.500,6710
