Date,Plant,Production for the Day,Accumulative Production
2026-02-23,SUL,0.000,0.000
2026-02-23,KABAD,0.000,282.000
2026-02-23,AMG,111.500,3993.000
2026-02-23,MUTLAA,216.000,4033.000
2026-02-23,M.A (C),230.500,3936.500
2026-02-23,M.A (G),197.500,3248.500
