Date,Plant,Production for the Day,Accumulative Production
2026-03-24,SUL,0,0.000
2026-03-24,KABAD,0,0.000
2026-03-24,AMG,0,490.000
2026-03-24,MUTLAA,0,543.000
2026-03-24,M.A (C),0,788.500
2026-03-24,M.A (G),0,741.000
