Date,Plant,Production for the Day,Accumulative Production
2025-11-19,SUL,0.000," ,"
2025-11-19,KABAD,0.000,0
2025-11-19,AMG,438.000,6412.5
2025-11-19,MUTLAA,421.500,6207
2025-11-19,M.A (C),439.5,6742
2025-11-19,M.A (G),383,5535
