Date,Plant,Production for the Day,Accumulative Production
2026-03-30,SUL,0,0.000
2026-03-30,KABAD,0,0.000
2026-03-30,AMG,0,490.000
2026-03-30,MUTLAA,0,579.000
2026-03-30,M.A (C),0,796.500
2026-03-30,M.A (G),0,829.000
